,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
,ADA-USD,BNB-USD,BTC-USD,ETH-USD,XRP-USD,ADA-USD,BNB-USD,BTC-USD,ETH-USD,XRP-USD,ADA-USD,BNB-USD,BTC-USD,ETH-USD,XRP-USD,ADA-USD,BNB-USD,BTC-USD,ETH-USD,XRP-USD,ADA-USD,BNB-USD,BTC-USD,ETH-USD,XRP-USD,ADA-USD,BNB-USD,BTC-USD,ETH-USD,XRP-USD
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-02-18,0.3856180012226105,10.702400207519531,10551.7998046875,923.9210205078125,1.120460033416748,0.3856180012226105,10.702400207519531,10551.7998046875,923.9210205078125,1.120460033416748,0.4200100004673004,11.700300216674805,11349.7998046875,982.9329833984375,1.2073400020599365,0.3807869851589203,10.680100440979004,10326.0,915.4450073242188,1.0933599472045898,0.41835498809814453,11.69260025024414,11123.400390625,973.3489990234375,1.2047799825668335,251314000,62044700,8744009728,2567290112,1113650048
2018-02-19,0.3914720118045807,11.075699806213379,11225.2998046875,943.864990234375,1.1444200277328491,0.3914720118045807,11.075699806213379,11225.2998046875,943.864990234375,1.1444200277328491,0.39660799503326416,11.194899559020996,11273.7998046875,957.7769775390625,1.1664299964904785,0.38622400164604187,10.65149974822998,10513.2001953125,921.5540161132812,1.1209700107574463,0.386929988861084,10.666799545288086,10552.599609375,921.6680297851562,1.1231499910354614,169966000,54898800,7652089856,2169019904,556304000
2018-02-20,0.37877899408340454,9.904509544372559,11403.7001953125,895.3709716796875,1.089460015296936,0.37877899408340454,9.904509544372559,11403.7001953125,895.3709716796875,1.089460015296936,0.40432900190353394,11.192700386047363,11958.5,965.2650146484375,1.1744799613952637,0.3775390088558197,9.793399810791016,11231.7998046875,892.9539794921875,1.08364999294281,0.3909420073032379,11.091300010681152,11231.7998046875,943.5670166015625,1.1445499658584595,281249984,66512400,9926540288,2545260032,806673024
2018-02-21,0.36444100737571716,9.380789756774902,10690.400390625,849.9710083007812,1.0153900384902954,0.36444100737571716,9.380789756774902,10690.400390625,849.9710083007812,1.0153900384902954,0.3835130035877228,10.194199562072754,11418.5,912.375,1.0958800315856934,0.36339399218559265,9.147250175476074,10479.099609375,830.56298828125,0.9988809823989868,0.37559300661087036,9.877670288085938,11372.2001953125,894.135009765625,1.0819900035858154,242378000,55087600,9405339648,2531729920,871526016
2018-02-22,0.3378709852695465,8.904029846191406,10005.0,812.844970703125,0.9417880177497864,0.3378709852695465,8.904029846191406,10005.0,812.844970703125,0.9417880177497864,0.37211599946022034,9.80875015258789,11039.099609375,875.926025390625,1.047320008277893,0.3305180072784424,8.712969779968262,9939.08984375,802.6680297851562,0.9224579930305481,0.362650990486145,9.404740333557129,10660.400390625,849.2620239257812,1.0122599601745605,208342000,47216100,8040079872,2150370048,889707008
2018-02-23,0.3452579975128174,9.692110061645508,10301.099609375,864.1890258789062,0.9988549947738647,0.3452579975128174,9.692110061645508,10301.099609375,864.1890258789062,0.9988549947738647,0.35124000906944275,9.733030319213867,10487.2998046875,886.3179931640625,1.027209997177124,0.3228110074996948,8.66057014465332,9734.5595703125,794.791015625,0.898285984992981,0.3347580134868622,8.87339973449707,9937.0703125,811.5850219726562,0.9341760277748108,222508992,53626800,7739500032,2334820096,896403968
2018-02-24,0.3229660093784332,9.1419095993042,9813.0703125,840.5150146484375,0.9544020295143127,0.3229660093784332,9.1419095993042,9813.0703125,840.5150146484375,0.9544020295143127,0.3524880111217499,9.835370063781738,10597.2001953125,879.531005859375,1.0139399766921997,0.3160640001296997,8.777970314025879,9546.9697265625,818.5499877929688,0.9294559955596924,0.34366801381111145,9.687520027160645,10287.7001953125,861.593017578125,0.9976590275764465,133524000,48709200,6917929984,1926579968,489920000
2018-02-25,0.34403300285339355,9.346599578857422,9664.73046875,844.8099975585938,0.9434869885444641,0.34403300285339355,9.346599578857422,9664.73046875,844.8099975585938,0.9434869885444641,0.35457199811935425,9.494409561157227,9923.2197265625,853.14599609375,0.9675970077514648,0.3144110143184662,8.942580223083496,9407.0595703125,822.3809814453125,0.915278971195221,0.3221519887447357,9.153240203857422,9796.419921875,839.458984375,0.951977014541626,247808000,43814500,5706939904,1646960000,360271008
2018-02-26,0.3383350074291229,9.90231990814209,10366.7001953125,869.3150024414062,0.9568589925765991,0.3383350074291229,9.90231990814209,10366.7001953125,869.3150024414062,0.9568589925765991,0.34695500135421753,10.0649995803833,10475.0,880.3920288085938,0.9709060192108154,0.32221001386642456,9.130149841308594,9501.73046875,842.3189697265625,0.9134029746055603,0.3452720046043396,9.36925983428955,9669.4296875,845.2780151367188,0.9437040090560913,201812992,53540300,7287690240,2044480000,458612992
2018-02-27,0.33553600311279297,10.659899711608887,10725.599609375,878.2650146484375,0.9473050236701965,0.33553600311279297,10.659899711608887,10725.599609375,878.2650146484375,0.9473050236701965,0.3411889970302582,11.096199989318848,10878.5,896.2589721679688,0.9725800156593323,0.33097100257873535,9.81859016418457,10246.099609375,867.0969848632812,0.9449769854545593,0.33913201093673706,9.965530395507812,10393.900390625,870.364990234375,0.9593020081520081,106757000,97184400,6966179840,2053980032,312712992
2018-02-28,0.31258100271224976,10.438199996948242,10397.900390625,855.198974609375,0.9045829772949219,0.31258100271224976,10.438199996948242,10397.900390625,855.198974609375,0.9045829772949219,0.3361630141735077,11.18280029296875,11089.7998046875,890.1079711914062,0.9555500149726868,0.3125630021095276,10.392600059509277,10393.099609375,855.1240234375,0.9037870168685913,0.3344860076904297,10.694899559020996,10687.2001953125,877.9340209960938,0.9446970224380493,114757000,69036400,6936189952,1963980032,329529984
2018-03-01,0.30439698696136475,10.509699821472168,10951.0,872.2000122070312,0.9283469915390015,0.30439698696136475,10.509699821472168,10951.0,872.2000122070312,0.9283469915390015,0.3119730055332184,10.67140007019043,11052.2998046875,880.302001953125,0.9537960290908813,0.28839200735092163,10.32960033416748,10352.7001953125,851.9199829101562,0.8906300067901611,0.3119730055332184,10.448200225830078,10385.0,856.0120239257812,0.9041309952735901,184691008,72474200,7317279744,1868519936,475256992
2018-03-02,0.293503999710083,10.224800109863281,11086.400390625,856.85302734375,0.9101439714431763,0.293503999710083,10.224800109863281,11086.400390625,856.85302734375,0.9101439714431763,0.3070580065250397,10.540399551391602,11189.0,876.3779907226562,0.9339119791984558,0.288875013589859,10.142000198364258,10850.099609375,852.4219970703125,0.9022859930992126,0.304423987865448,10.456899642944336,10977.400390625,871.7639770507812,0.9266380071640015,107240000,46449100,7620590080,1894419968,271036000
2018-03-03,0.297105997800827,10.217900276184082,11489.7001953125,857.2249755859375,0.907804012298584,0.297105997800827,10.217900276184082,11489.7001953125,857.2249755859375,0.907804012298584,0.309128999710083,10.445500373840332,11528.2001953125,868.4539794921875,0.9265120029449463,0.29250699281692505,10.125100135803223,11002.400390625,855.2069702148438,0.9036039710044861,0.2929520010948181,10.285699844360352,11101.900390625,856.7109985351562,0.9087859988212585,115320000,40001900,6690570240,1699369984,280852992
2018-03-04,0.3007870018482208,10.348099708557129,11512.599609375,866.677978515625,1.0055400133132935,0.3007870018482208,10.348099708557129,11512.599609375,866.677978515625,1.0055400133132935,0.30358800292015076,10.389800071716309,11512.599609375,867.9500122070312,1.0263099670410156,0.28619301319122314,9.90116024017334,11136.099609375,840.280029296875,0.8956180214881897,0.2962850034236908,10.207200050354004,11497.400390625,856.1859741210938,0.9060080051422119,94436000,37886900,6084149760,1697939968,797225984
2018-03-05,0.2976219952106476,10.11050033569336,11573.2998046875,853.6840209960938,0.9593679904937744,0.2976219952106476,10.11050033569336,11573.2998046875,853.6840209960938,0.9593679904937744,0.31772300601005554,10.435500144958496,11704.099609375,869.9199829101562,1.0802099704742432,0.29105499386787415,10.10099983215332,11443.900390625,853.52001953125,0.9561160206794739,0.2998969852924347,10.403800010681152,11532.400390625,866.8460083007812,1.0142899751663208,202675008,38605100,6468539904,1898489984,1706819968
2018-03-06,0.2853569984436035,9.384380340576172,10779.900390625,816.9509887695312,0.9228870272636414,0.2853569984436035,9.384380340576172,10779.900390625,816.9509887695312,0.9228870272636414,0.3030189871788025,10.154800415039062,11500.099609375,853.8170166015625,0.9913060069084167,0.2839930057525635,9.151280403137207,10694.2998046875,809.9310302734375,0.9168630242347717,0.29594698548316956,10.154800415039062,11500.099609375,853.8170166015625,0.9544479846954346,110305000,38182600,6832169984,1943069952,875180032
2018-03-07,0.2472810000181198,9.034879684448242,9965.5703125,752.8309936523438,0.871209979057312,0.2472810000181198,9.034879684448242,9965.5703125,752.8309936523438,0.871209979057312,0.28759801387786865,10.126799583435059,10929.5,825.6069946289062,0.9306589961051941,0.23625600337982178,8.236909866333008,9692.1201171875,726.5469970703125,0.8248950242996216,0.2846739888191223,9.39529037475586,10803.900390625,816.27099609375,0.924377977848053,190792992,79740800,8797910016,2175419904,809598016
2018-03-08,0.22174300253391266,8.310440063476562,9395.009765625,704.5960083007812,0.8258569836616516,0.22174300253391266,8.310440063476562,9395.009765625,704.5960083007812,0.8258569836616516,0.25435400009155273,9.137490272521973,10147.400390625,773.7670288085938,0.888562023639679,0.22113099694252014,8.118390083312988,9335.8701171875,696.1690063476562,0.8253870010375977,0.2481600046157837,9.035679817199707,9951.4404296875,752.5700073242188,0.8725079894065857,167808992,48535100,7186089984,1891640064,499496000
2018-03-09,0.2222069948911667,8.313070297241211,9337.5498046875,728.916015625,0.8497610092163086,0.2222069948911667,8.313070297241211,9337.5498046875,728.916015625,0.8497610092163086,0.22511500120162964,8.332420349121094,9466.349609375,729.156005859375,0.8561819791793823,0.19180400669574738,7.174230098724365,8513.0302734375,648.1069946289062,0.7514849901199341,0.22128599882125854,8.261369705200195,9414.6904296875,702.197021484375,0.826121985912323,246848992,46893300,8704190464,2233019904,989203008
2018-03-10,0.2098730057477951,7.67165994644165,8866.0,686.8900146484375,0.7966269850730896,0.2098730057477951,7.67165994644165,8866.0,686.8900146484375,0.7966269850730896,0.22655799984931946,8.354510307312012,9531.3203125,748.031005859375,0.8604429960250854,0.20885899662971497,7.633540153503418,8828.4697265625,682.6950073242188,0.7937359809875488,0.22521600127220154,8.267120361328125,9350.58984375,730.1599731445312,0.8548719882965088,129138000,41645000,5386319872,1532960000,402670016
2018-03-11,0.22349800169467926,8.272379875183105,9578.6298828125,723.3389892578125,0.8311219811439514,0.22349800169467926,8.272379875183105,9578.6298828125,723.3389892578125,0.8311219811439514,0.22732199728488922,8.419449806213379,9711.8896484375,735.8309936523438,0.8404070138931274,0.19815300405025482,7.380760192871094,8607.1201171875,668.1229858398438,0.7757369875907898,0.20972099900245667,7.648749828338623,8852.7802734375,685.31201171875,0.7957649827003479,161362000,45451700,6296370176,1562680064,472972000
2018-03-12,0.22372199594974518,8.039270401000977,9205.1201171875,699.8309936523438,0.8010479807853699,0.22372199594974518,8.039270401000977,9205.1201171875,699.8309936523438,0.8010479807853699,0.2373420000076294,8.547619819641113,9937.5,742.5139770507812,0.8383280038833618,0.21965399384498596,7.743690013885498,8956.4296875,683.2680053710938,0.7878819704055786,0.22410400211811066,8.299110412597656,9602.9296875,724.406005859375,0.8321269750595093,184250000,51188100,6457399808,1764999936,355031008
2018-03-13,0.22302600741386414,10.11520004272461,9194.849609375,690.8270263671875,0.7897109985351562,0.22302600741386414,10.11520004272461,9194.849609375,690.8270263671875,0.7897109985351562,0.22914600372314453,11.00160026550293,9470.3798828125,713.7349853515625,0.8057289719581604,0.2154020071029663,7.902440071105957,8958.1904296875,682.3499755859375,0.7784709930419922,0.22311000525951385,7.998960018157959,9173.0400390625,698.1530151367188,0.7984510064125061,98868704,216111008,5991139840,1425959936,279679008
2018-03-14,0.19956199824810028,8.959210395812988,8269.8095703125,614.291015625,0.7019019722938538,0.19956199824810028,8.959210395812988,8269.8095703125,614.291015625,0.7019019722938538,0.23314699530601501,10.671899795532227,9355.849609375,702.7839965820312,0.7990800142288208,0.19600500166416168,8.550769805908203,8068.58984375,594.0999755859375,0.676010012626648,0.22342999279499054,10.130000114440918,9214.650390625,691.218994140625,0.7895690202713013,144156000,124112000,6438230016,1810560000,479148992
2018-03-15,0.18570899963378906,9.099080085754395,8300.8603515625,611.3040161132812,0.6972690224647522,0.18570899963378906,9.099080085754395,8300.8603515625,611.3040161132812,0.6972690224647522,0.2016109973192215,9.401320457458496,8428.349609375,620.6160278320312,0.7306730151176453,0.17248499393463135,8.419529914855957,7783.0498046875,579.5050048828125,0.6438450217247009,0.19875499606132507,8.944560050964355,8290.759765625,614.8389892578125,0.7029129862785339,204232992,104531000,6834429952,1770460032,888345024
2018-03-16,0.17887799441814423,9.111319541931152,8338.349609375,601.666015625,0.6892600059509277,0.17887799441814423,9.111319541931152,8338.349609375,601.666015625,0.6892600059509277,0.18678799271583557,9.392580032348633,8585.150390625,623.1680297851562,0.7117800116539001,0.17505699396133423,8.639610290527344,8005.31005859375,587.8619995117188,0.6744629740715027,0.18678799271583557,9.1325101852417,8322.91015625,611.7780151367188,0.6990630030632019,97455296,97626000,5289379840,1417350016,502740000
2018-03-17,0.15476299822330475,8.987739562988281,7916.8798828125,552.7789916992188,0.6378560066223145,0.15476299822330475,8.987739562988281,7916.8798828125,552.7789916992188,0.6378560066223145,0.1791599988937378,9.502440452575684,8346.5302734375,609.1510009765625,0.6894339919090271,0.15313200652599335,8.664979934692383,7812.81982421875,549.0960083007812,0.626708984375,0.1787700057029724,9.198960304260254,8321.91015625,601.677978515625,0.6877449750900269,81096600,94679904,4426149888,1267810048,319824000
2018-03-18,0.15615500509738922,8.951849937438965,8223.6796875,538.6439819335938,0.6587769985198975,0.15615500509738922,8.951849937438965,8223.6796875,538.6439819335938,0.6587769985198975,0.16195900738239288,8.962949752807617,8245.509765625,551.6400146484375,0.6775910258293152,0.12704600393772125,7.858479976654053,7397.990234375,460.0880126953125,0.5488150119781494,0.15393100678920746,8.957420349121094,7890.52001953125,551.6400146484375,0.6344659924507141,189688992,94840304,6639190016,2685499904,923606016
2018-03-19,0.19764800369739532,8.9927396774292,8630.650390625,556.7260131835938,0.7490800023078918,0.19764800369739532,8.9927396774292,8630.650390625,556.7260131835938,0.7490800023078918,0.19764800369739532,9.261369705200195,8675.8701171875,558.0999755859375,0.7490800023078918,0.15693500638008118,8.496060371398926,8182.39990234375,519.1229858398438,0.6400120258331299,0.16074900329113007,9.09000015258789,8344.1201171875,546.6259765625,0.6721259951591492,321964000,97938896,6729110016,2046790016,1096930048
2018-03-20,0.20494699478149414,9.160929679870605,8913.4697265625,557.1749877929688,0.7098079919815063,0.20494699478149414,9.160929679870605,8913.4697265625,557.1749877929688,0.7098079919815063,0.21200400590896606,9.241350173950195,9051.01953125,567.0900268554688,0.7367590069770813,0.180294007062912,8.655269622802734,8389.8896484375,521.2039794921875,0.6734269857406616,0.19344699382781982,8.98717975616455,8619.669921875,556.7219848632812,0.7367590069770813,249683008,96919504,6361789952,1833680000,814275968
2018-03-21,0.2131890058517456,9.982000350952148,8929.2802734375,561.7319946289062,0.693664014339447,0.2131890058517456,9.982000350952148,8929.2802734375,561.7319946289062,0.693664014339447,0.2275020033121109,10.293299674987793,9177.3701171875,589.6069946289062,0.7206100225448608,0.201447993516922,9.080829620361328,8846.330078125,550.572021484375,0.6791620254516602,0.2053149938583374,9.166540145874023,8937.48046875,559.0999755859375,0.7130550146102905,257686000,131761000,6043129856,1781270016,527324000
2018-03-22,0.20348100364208221,10.066300392150879,8728.4697265625,539.7020263671875,0.6627429723739624,0.20348100364208221,10.066300392150879,8728.4697265625,539.7020263671875,0.6627429723739624,0.22196899354457855,10.905900001525879,9100.7099609375,577.5659790039062,0.70135098695755,0.19213199615478516,9.57252025604248,8564.900390625,523.0889892578125,0.6367409825325012,0.2154030054807663,10.028499603271484,8939.4404296875,562.10302734375,0.6931449770927429,201540000,112305000,5530390016,1523459968,449041984
2018-03-23,0.18925899267196655,11.737600326538086,8879.6201171875,539.6190185546875,0.6431739926338196,0.18925899267196655,11.737600326538086,8879.6201171875,539.6190185546875,0.6431739926338196,0.20281200110912323,11.976799964904785,8879.6201171875,540.4869995117188,0.6631109714508057,0.18142400681972504,9.535449981689453,8360.6201171875,512.1270141601562,0.6252580285072327,0.20229800045490265,10.049799919128418,8736.25,539.864013671875,0.6631109714508057,148850000,157246000,5954120192,1596349952,387164000
2018-03-24,0.1892009973526001,13.089099884033203,8668.1201171875,526.4390258789062,0.6412649750709534,0.1892009973526001,13.089099884033203,8668.1201171875,526.4390258789062,0.6412649750709534,0.20118999481201172,14.838700294494629,8996.1796875,545.3820190429688,0.6796079874038696,0.18301700055599213,11.602700233459473,8665.7001953125,526.0800170898438,0.6405159831047058,0.1888439953327179,11.706100463867188,8901.9501953125,542.572021484375,0.6462140083312988,132660000,255358000,5664600064,1300009984,390740000
2018-03-25,0.18460500240325928,12.783100128173828,8495.7802734375,524.2869873046875,0.6418750286102295,0.18460500240325928,12.783100128173828,8495.7802734375,524.2869873046875,0.6418750286102295,0.18912799656391144,14.232600212097168,8682.009765625,535.8209838867188,0.6572129726409912,0.18170000612735748,12.568599700927734,8449.099609375,515.6589965820312,0.6319010257720947,0.18839600682258606,13.135199546813965,8612.8095703125,522.7030029296875,0.6386319994926453,59349400,189518000,4569880064,1151170048,229352000
2018-03-26,0.1678059995174408,12.061400413513184,8209.400390625,489.95098876953125,0.5994629859924316,0.1678059995174408,12.061400413513184,8209.400390625,489.95098876953125,0.5994629859924316,0.18542100489139557,12.91349983215332,8530.080078125,526.3790283203125,0.644120991230011,0.1611279994249344,10.957099914550781,7921.43017578125,470.44000244140625,0.5859220027923584,0.18396000564098358,12.91349983215332,8498.4697265625,524.2869873046875,0.6426830291748047,117497000,132353000,5921039872,1638880000,384504992
2018-03-27,0.15492600202560425,11.508299827575684,7833.0400390625,450.1159973144531,0.5779169797897339,0.15492600202560425,11.508299827575684,7833.0400390625,450.1159973144531,0.5779169797897339,0.16922500729560852,12.233699798583984,8232.7802734375,491.4590148925781,0.6043319702148438,0.15016399323940277,10.877099990844727,7797.27978515625,449.97100830078125,0.5651320219039917,0.16821500658988953,12.118900299072266,8200.0,489.5899963378906,0.5990260243415833,107510000,102579000,5378250240,1617939968,351380992
2018-03-28,0.16005800664424896,11.640399932861328,7954.47998046875,446.27899169921875,0.5780019760131836,0.16005800664424896,11.640399932861328,7954.47998046875,446.27899169921875,0.5780019760131836,0.1655990034341812,12.246000289916992,8122.89013671875,466.21099853515625,0.5940229892730713,0.15446500480175018,11.389800071716309,7809.169921875,444.8609924316406,0.5728279948234558,0.15519599616527557,11.519200325012207,7836.830078125,450.2909851074219,0.5775110125541687,60260800,92931200,4935289856,1514179968,258298000
2018-03-29,0.14688199758529663,10.196100234985352,7165.7001953125,385.9679870605469,0.5115110278129578,0.14688199758529663,10.196100234985352,7165.7001953125,385.9679870605469,0.5115110278129578,0.1606139987707138,11.729100227355957,7994.330078125,450.81298828125,0.5786399841308594,0.1457120031118393,10.172699928283691,7081.3798828125,385.81298828125,0.5115110278129578,0.16014300286769867,11.696100234985352,7979.06982421875,448.07501220703125,0.577767014503479,103465000,81352096,6361229824,1970230016,420550016
2018-03-30,0.14720900356769562,10.3503999710083,6890.52001953125,394.6449890136719,0.509564995765686,0.14720900356769562,10.3503999710083,6890.52001953125,394.6449890136719,0.509564995765686,0.15178200602531433,10.748100280761719,7276.66015625,409.9289855957031,0.5312759876251221,0.13631699979305267,9.744290351867676,6683.93017578125,368.63299560546875,0.48436200618743896,0.14665399491786957,10.16919994354248,7171.4501953125,385.9049987792969,0.513267993927002,119874000,75551600,6289509888,1878130048,518219008
2018-03-31,0.15591900050640106,11.055899620056152,6973.52978515625,396.4570007324219,0.5123530030250549,0.15591900050640106,11.055899620056152,6973.52978515625,396.4570007324219,0.5123530030250549,0.16055899858474731,11.390000343322754,7207.85009765625,418.4679870605469,0.5294060111045837,0.1448570042848587,10.286800384521484,6863.52001953125,392.9530029296875,0.5051670074462891,0.14711500704288483,10.392900466918945,6892.47998046875,395.0039978027344,0.5106170177459717,113124000,89256304,4553269760,1323920000,293208000
2018-04-01,0.1507679969072342,11.066200256347656,6844.22998046875,379.60699462890625,0.4850809872150421,0.1507679969072342,11.066200256347656,6844.22998046875,379.60699462890625,0.4850809872150421,0.1608249992132187,11.297100067138672,7060.9501953125,400.52801513671875,0.5154370069503784,0.14134299755096436,10.378299713134766,6526.8701171875,363.80499267578125,0.46622300148010254,0.15659700334072113,11.151900291442871,7003.06005859375,397.2539978027344,0.5138540267944336,100833000,87918096,4532100096,1256930048,297868992
2018-04-02,0.15638500452041626,12.620699882507324,7083.7998046875,386.42498779296875,0.5006880164146423,0.15638500452041626,12.620699882507324,7083.7998046875,386.42498779296875,0.5006880164146423,0.1587969958782196,12.648799896240234,7135.47021484375,395.1709899902344,0.5104460120201111,0.14858999848365784,11.015199661254883,6816.580078125,377.5929870605469,0.4785960018634796,0.1516910046339035,11.065099716186523,6844.85986328125,379.6990051269531,0.486066997051239,102697000,116071000,4333440000,1102259968,262342000
2018-04-03,0.17244699597358704,13.360699653625488,7456.10986328125,416.89300537109375,0.5580440163612366,0.17244699597358704,13.360699653625488,7456.10986328125,416.89300537109375,0.5580440163612366,0.17343799769878387,13.953200340270996,7530.93994140625,418.9679870605469,0.5626980066299438,0.15525400638580322,12.333600044250488,7072.490234375,383.5320129394531,0.4996579885482788,0.15786400437355042,12.644599914550781,7102.259765625,387.31201171875,0.5015329718589783,155987008,141287008,5499700224,1363399936,578238976
2018-04-04,0.1553560048341751,12.190400123596191,6853.83984375,380.5429992675781,0.5016310214996338,0.1553560048341751,12.190400123596191,6853.83984375,380.5429992675781,0.5016310214996338,0.17917199432849884,13.440799713134766,7469.8798828125,417.47198486328125,0.5631170272827148,0.1536259949207306,12.001899719238281,6803.8798828125,375.30999755859375,0.4984869956970215,0.17115800082683563,13.29259967803955,7456.41015625,416.4849853515625,0.5545690059661865,154800992,119600000,4936000000,1287730048,415257984
2018-04-05,0.14875799417495728,12.45359992980957,6811.47021484375,383.23199462890625,0.49580100178718567,0.14875799417495728,12.45359992980957,6811.47021484375,383.23199462890625,0.49580100178718567,0.1562040001153946,12.623499870300293,6933.81982421875,387.71600341796875,0.5058820247650146,0.14374199509620667,12.13599967956543,6644.7998046875,369.8160095214844,0.4844900071620941,0.15559199452400208,12.19849967956543,6848.64990234375,379.9469909667969,0.5019500255584717,113407000,103864000,5639320064,1210680064,358755008
2018-04-06,0.14445100724697113,12.258399963378906,6636.31982421875,370.2850036621094,0.4764310121536255,0.14445100724697113,12.258399963378906,6636.31982421875,370.2850036621094,0.4764310121536255,0.15048100054264069,12.643099784851074,6857.490234375,385.19500732421875,0.498089998960495,0.14182999730110168,12.038900375366211,6575.0,366.9110107421875,0.46561500430107117,0.14839400351047516,12.49269962310791,6815.9599609375,382.7309875488281,0.4947809875011444,51827500,81989696,3766810112,967105984,218156000
